px,pz,batter,pitchcall,pitch,ev,la,dist
0.35552,2.63792,Example LHB,FoulBall,Sinker,76.11649,37.778062,241.93358
-0.25278,1.71527,Example LHB,InPlay,Sinker,65.96176,13.305388,90.24497
-0.77778,1.77181,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.88994,1.88104,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.46571,3.74071,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.20036,1.58213,Example RHB,FoulBall,Curveball,55.85461,-26.936686,5.72228
-0.35246,1.11718,Example LHB,InPlay,Fastball,20.30501,-78.074545,3.68094
-1.7598800000000001,1.12343,Example RHB,BallCalled,Curveball,NA,NA,NA
-0.66476,0.75339,Example RHB,BallCalled,Fastball,NA,NA,NA
0.49143,1.78765,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.26257,2.20089,Example LHB,FoulBall,Fastball,84.2806,16.420359,236.18625
-0.21639,2.2891,Example LHB,InPlay,Fastball,105.9475,3.689867,87.58231
-0.46885,3.02713,Example RHB,InPlay,Curveball,95.26345,-7.861475,26.44035
1.52719,1.5606,Example LHB,StrikeSwinging,Undefined,NA,NA,NA
0.03396,1.48198,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.60016,0.10493,Example RHB,BallCalled,ChangeUp,NA,NA,NA
0.58602,2.60993,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
2.37083,3.37184,Example LHB,BallCalled,Fastball,NA,NA,NA
0.05837,2.06386,Example LHB,FoulBall,Fastball,85.01175,29.101396,305.05838
-1.4266,2.67973,Example LHB,BallCalled,Fastball,NA,NA,NA
0.48049,3.01248,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.80011,2.96156,Example RHB,InPlay,Fastball,90.55934,18.327279,267.71292
-0.30856,3.29323,Example RHB,InPlay,Fastball,92.93515,69.054522,82.36246
-0.77706,1.86106,Example LHB,FoulBall,Fastball,NA,NA,NA
-0.16874,3.09001,Example RHB,FoulBall,Fastball,90.83626,59.455654,NA
-0.87607,2.74854,Example RHB,FoulBall,Fastball,72.65386,39.726277,NA
-0.08331,4.54205,Example RHB,BallCalled,Fastball,NA,NA,NA
0.59323,2.36925,Example LHB,InPlay,Fastball,56.25508,-13.767648,5.15263
-1.29757,2.84955,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-1.20094,2.8946,Example RHB,BallCalled,Curveball,NA,NA,NA
1.16657,1.37971,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-2.016,1.45574,Example RHB,BallCalled,Slider,NA,NA,NA
-0.19179,1.96543,Example LHB,InPlay,Slider,83.27824,67.114516,90.99381
0.60101,1.9419,Example LHB,InPlay,ChangeUp,62.42088,-31.075275,5.70653
1.08807,2.20139,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.65111,2.98814,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-1.30271,1.88145,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.52656,1.97528,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.14892,2.65488,Example RHB,FoulBall,Fastball,NA,NA,NA
2.13621,4.06068,Example LHB,BallCalled,Fastball,NA,NA,NA
0.41511,2.05361,Example LHB,InPlay,ChangeUp,83.64417,0.802849,47.60825
-0.55787,3.47284,Example RHB,FoulBall,Fastball,68.94407,55.146455,212.09602
0.06047,2.46099,Example LHB,InPlay,Fastball,83.3855,-12.548539,11.70226
0.13123,2.92189,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.0617,2.31154,Example RHB,StrikeCalled,Slider,NA,NA,NA
1.50225,2.0031,Example RHB,BallCalled,Curveball,NA,NA,NA
0.0224,1.71265,Example RHB,FoulBall,Fastball,NA,NA,NA
1.25399,2.59506,Example LHB,BallCalled,Fastball,NA,NA,NA
0.10967,2.63113,Example LHB,InPlay,Fastball,99.97645,-13.383303,15.23469
-0.01121,1.81146,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.4691,3.61559,Example LHB,BallCalled,ChangeUp,NA,NA,NA
0.18366,3.00914,Example LHB,FoulBall,Undefined,75.423330000000007,45.880125,213.93677
-0.29153,2.02921,Example LHB,FoulBall,Undefined,82.25941,43.421962,277.88317
0.88891,1.18335,Example LHB,BallCalled,Undefined,NA,NA,NA
0.79165,0.4177,Example LHB,BallCalled,ChangeUp,NA,NA,NA
-0.81646,3.15896,Example LHB,FoulBall,ChangeUp,64.29584,23.043519,166.35212
0.74719,3.04873,Example LHB,InPlay,ChangeUp,84.79903,45.340565,256.69503
0.23752,1.9179,Example LHB,StrikeCalled,Fastball,NA,NA,NA
1.25148,2.68846,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-1.2489,3.11571,Example LHB,FoulBall,Fastball,74.37604,52.290438,211.67033
-0.77912,2.23416,Example LHB,InPlay,Fastball,81.25555,22.665118,272.47895
0.53758,2.8438,Example LHB,FoulBall,Fastball,77.06607,56.731259,203.52683
1.45041,1.84383,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.39094,2.65531,Example RHB,InPlay,Fastball,76.47563,48.401931,241.35132
-2.77619,-0.41893,Example RHB,BallCalled,Curveball,NA,NA,NA
0.28677,1.99196,Example LHB,InPlay,Slider,90.38344,36.078725,360.24797
-1.64405,-0.45412,Example RHB,BallCalled,Slider,NA,NA,NA
0.72293,1.69536,Example LHB,BallCalled,Fastball,NA,NA,NA
0.83956,0.4808,Example LHB,BallCalled,ChangeUp,NA,NA,NA
-0.51587,2.00903,Example LHB,InPlay,Fastball,85.00893,14.366992,204.95898
0.27522,2.78847,Example LHB,StrikeCalled,Slider,NA,NA,NA
-1.84937,2.5328,Example LHB,BallCalled,Fastball,NA,NA,NA
0.74254,2.2984,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.99389,1.39613,Example RHB,FoulBall,Curveball,NA,NA,NA
0.09945,3.61172,Example LHB,BallCalled,Fastball,NA,NA,NA
0.08928,2.73005,Example LHB,FoulBall,Fastball,72.78635,55.906489,218.8153
-1.08199,0.82425,Example LHB,BallinDirt,Fastball,NA,NA,NA
-0.77318,1.64232,Example RHB,InPlay,Slider,81.18073,13.410781,146.01262
-2.10513,2.88934,Example LHB,BallCalled,Fastball,NA,NA,NA
0.74151,2.24398,Example LHB,StrikeCalled,Fastball,NA,NA,NA
1.16619,1.82342,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.16746,1.19127,Example LHB,BallCalled,Fastball,NA,NA,NA
1.11355,2.76063,Example LHB,InPlay,Fastball,82.12213,-11.761902,15.74493
-0.81472,3.76291,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.55087,3.03164,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.32838,2.47341,Example LHB,FoulBall,Fastball,NA,NA,NA
0.77505,2.26941,Example LHB,FoulBall,Undefined,85.6201,37.047581,516.63196
-0.28217,2.58378,Example LHB,FoulBall,Fastball,68.51968,51.058559,NA
-0.73294,3.30247,Example LHB,FoulBall,Fastball,74.9934,16.151939,NA
-1.03784,1.55599,Example LHB,InPlay,Fastball,58.97919,6.994372,64.11549
0.25734,2.28536,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.26323,2.37984,Example LHB,InPlay,Fastball,84.85626,28.829095,308.43627
-0.16161,2.40403,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.29435,3.00795,Example RHB,InPlay,Fastball,81.6526,3.301704,65.55323
0.46711,2.07167,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.2465,0.80081,Example RHB,BallCalled,Fastball,NA,NA,NA
-2.07092,1.44829,Example RHB,BallCalled,Curveball,NA,NA,NA
1.14834,4.70046,Example LHB,BallCalled,Fastball,NA,NA,NA
1.64845,2.55593,Example LHB,BallCalled,Fastball,NA,NA,NA
0.14026,1.18043,Example LHB,BallCalled,Fastball,NA,NA,NA
0.8536,3.59703,Example LHB,InPlay,Fastball,96.556,11.681608,237.94898
6.1e-4,2.12563,Example RHB,InPlay,ChangeUp,98.60816,35.691721,375.5168
1.56254,1.90404,Example LHB,BallCalled,ChangeUp,NA,NA,NA
0.03261,3.17103,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
0.9773,1.23208,Example LHB,BallCalled,Fastball,NA,NA,NA
1.21216,3.35439,Example LHB,BallCalled,ChangeUp,NA,NA,NA
2.23672,3.45416,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.70511,0.99656,Example LHB,BallCalled,Fastball,NA,NA,NA
1.49923,0.65137,Example LHB,BallinDirt,Curveball,NA,NA,NA
-0.28576,2.14578,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.12064,1.93089,Example RHB,FoulBall,Fastball,77.30112,42.687443,300.72754
0.41111,2.27774,Example RHB,InPlay,Slider,107.3471,26.790355,408.28784
0.00494,1.51574,Example RHB,FoulBall,Fastball,NA,NA,NA
2.47614,0.27529,Example RHB,BallinDirt,Slider,NA,NA,NA
0.5035,2.62315,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.56689,1.51547,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.60534,-0.30454,Example RHB,BallCalled,Curveball,NA,NA,NA
0.09763,3.07618,Example LHB,StrikeCalled,Curveball,NA,NA,NA
-0.51661,1.44009,Example LHB,FoulBall,Slider,63.09484,50.964986,147.86224
0.2342,0.92492,Example LHB,FoulBall,Slider,72.8519,42.496261,217.68734
-0.0281,2.40068,Example LHB,FoulBall,Fastball,73.08753,30.281091,NA
1.61784,4.62864,Example LHB,BallCalled,Fastball,NA,NA,NA
1.22459,2.36728,Example LHB,InPlay,Fastball,80.1056,-24.739029,4.44025
-0.53877,1.97139,Example LHB,InPlay,Fastball,54.55175,-52.18401,2.7322
0.19466,1.82654,Example LHB,StrikeCalled,Slider,NA,NA,NA
-2.33874,1.71093,Example LHB,BallCalled,Fastball,NA,NA,NA
0.24026,2.33442,Example LHB,InPlay,Slider,92.19396,6.904438,112.222
1.51739,2.76946,Example RHB,BallCalled,Curveball,NA,NA,NA
-0.72994,1.26282,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.41447,2.42277,Example RHB,BallCalled,Slider,NA,NA,NA
0.54986,2.1617,Example LHB,FoulBall,Fastball,70.27241,37.071113,206.38104
-0.34859,2.38727,Example RHB,InPlay,Fastball,92.39597,46.455887,283.1032
0.25029,2.0026,Example LHB,InPlay,Curveball,75.40463,45.347782,219.26321
0.27177,2.92368,Example LHB,FoulBall,Slider,19.11091,-17.780369,8.99457
1.37593,1.46078,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.31587,1.64742,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-1.14427,1.75454,Example LHB,InPlay,Slider,83.25245,3.86755,77.50421
1.006,2.77287,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.33052,4.01991,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.37726,2.44034,Example LHB,InPlay,Fastball,81.30324,51.208032,236.47389
0.64881,1.82099,Example LHB,StrikeSwinging,Slider,NA,NA,NA
0.87163,2.8346,Example LHB,InPlay,ChangeUp,92.46898,-19.427762,8.39149
0.04847,1.8536,Example LHB,StrikeCalled,Fastball,NA,NA,NA
1.35177,3.35759,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.80396,0.5131,Example LHB,BallinDirt,Fastball,NA,NA,NA
0.93127,3.40846,Example LHB,BallCalled,Slider,NA,NA,NA
-0.34907,1.95302,Example LHB,InPlay,Curveball,97.46709,27.021764,375.61134
0.28142,1.02262,Example LHB,FoulBall,Fastball,NA,NA,NA
0.1698,2.83444,Example RHB,FoulBall,Fastball,41.24545,9.717959,44.7103
-1.10946,1.59565,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.6115,0.73427,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.22599,2.55526,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.24051,3.14521,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.71123,1.41019,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-1.22082,2.76171,Example LHB,BallCalled,Fastball,NA,NA,NA
0.33215,2.66942,Example LHB,StrikeCalled,Slider,NA,NA,NA
0.26189,2.49389,Example LHB,FoulBall,Slider,83.20381,44.918155,NA
1.10425,1.78239,Example LHB,StrikeCalled,Fastball,NA,NA,NA
2.99657,2.18219,Example LHB,BallCalled,ChangeUp,NA,NA,NA
0.73535,1.04417,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.83437,2.87714,Example LHB,FoulBall,Fastball,74.16333,28.982375,232.43727
-1.32298,2.63894,Example LHB,FoulBall,ChangeUp,63.74611,43.912982,NA
-0.12974,1.66426,Example LHB,StrikeSwinging,Curveball,NA,NA,NA
1.84025,0.10287,Example LHB,BallCalled,Fastball,NA,NA,NA
1.3559,1.20321,Example LHB,BallCalled,ChangeUp,NA,NA,NA
-0.12763,1.62113,Example LHB,FoulBall,Fastball,NA,NA,NA
1.42009,1.9466,Example LHB,BallCalled,Slider,NA,NA,NA
1.11937,3.37384,Example LHB,StrikeSwinging,Slider,NA,NA,NA
-1.56974,0.40063,Example LHB,BallCalled,Fastball,NA,NA,NA
2.35135,2.60239,Example LHB,BallCalled,Slider,NA,NA,NA
-0.44217,-0.08204,Example LHB,BallinDirt,Fastball,NA,NA,NA
1.184,3.73451,Example LHB,BallCalled,Fastball,NA,NA,NA
0.12973,1.96729,Example LHB,FoulBall,Fastball,66.42778,-58.448567,1.78905
-1.61904,2.76447,Example RHB,BallCalled,ChangeUp,NA,NA,NA
-0.0849,4.61048,Example RHB,BallCalled,Fastball,NA,NA,NA
0.00418,0.79887,Example RHB,BallCalled,Slider,NA,NA,NA
0.89562,1.97846,Example RHB,FoulBall,Fastball,NA,NA,NA
-0.3071,1.38055,Example LHB,FoulBall,Fastball,78.4625,29.049749,248.36832
-0.40477,1.68973,Example RHB,InPlay,Fastball,72.61151,-47.083993,3.06037
-0.70573,3.68109,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
0.72522,3.28787,Example RHB,BallCalled,Curveball,NA,NA,NA
-0.18857,3.8921,Example RHB,FoulBall,Fastball,NA,NA,NA
1.32937,1.9482,Example LHB,BallCalled,Fastball,NA,NA,NA
1.92147,3.38772,Example LHB,BallCalled,Fastball,NA,NA,NA
0.02844,0.88197,Example LHB,InPlay,Fastball,48.22449,-15.721245,6.15425
-0.66133,2.456,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
2.73348,4.57196,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.20582,1.7794,Example LHB,InPlay,Fastball,92.36891,9.964311,154.89107
-1.54189,2.01948,Example RHB,BallCalled,Slider,NA,NA,NA
-1.4093,-0.5738,Example RHB,BallinDirt,Slider,NA,NA,NA
-0.75492,4.14818,Example LHB,BallCalled,ChangeUp,NA,NA,NA
-0.24152,1.76511,Example LHB,InPlay,Fastball,90.73701,13.472373,196.95246
0.23599,1.82732,Example LHB,InPlay,Fastball,86.17584,14.73738,237.38998
-0.67536,2.51573,Example LHB,InPlay,ChangeUp,94.30363,-8.118273,19.80076
-1.21763,0.71018,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.30889,2.58501,Example LHB,StrikeCalled,Curveball,NA,NA,NA
-1.44058,0.12882,Example RHB,BallCalled,Slider,NA,NA,NA
-2.54459,1.94507,Example RHB,BallCalled,Slider,NA,NA,NA
-0.0497,1.64971,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
1.39385,0.9199,Example LHB,BallCalled,Fastball,NA,NA,NA
1.15994,1.87907,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-1.15864,0.88354,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.0865,2.31165,Example RHB,InPlay,Fastball,102.71226,31.238097,406.90847
-0.69874,3.49132,Example RHB,StrikeCalled,Fastball,NA,NA,NA
1.05549,1.71412,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.61688,0.72118,Example LHB,BallCalled,Fastball,NA,NA,NA
0.38382,2.603,Example LHB,StrikeCalled,Fastball,NA,NA,NA
1.50968,1.51882,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.86757,2.34692,Example RHB,FoulBall,Fastball,71.17776,29.450872,NA
-0.37776,1.43469,Example RHB,StrikeSwinging,Curveball,NA,NA,NA
1.3512,1.37471,Example RHB,BallCalled,Curveball,NA,NA,NA
-0.27012,4.2587,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.63992,-0.09889,Example RHB,BallCalled,Curveball,NA,NA,NA
-2.06756,2.22016,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.78136,1.8149,Example RHB,BallCalled,Slider,NA,NA,NA
1.48767,2.7939,Example LHB,InPlay,Slider,68.21248,29.920562,224.60433
0.85054,2.01444,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.87777,1.62347,Example LHB,FoulBall,Slider,NA,NA,NA
-0.00617,0.96618,Example LHB,FoulBall,Fastball,NA,NA,NA
1.0522,2.03282,Example LHB,InPlay,Fastball,87.35333,-2.093262,31.36624
0.79954,3.51857,Example LHB,FoulBall,Fastball,NA,NA,NA
1.14415,0.56971,Example LHB,BallCalled,Fastball,NA,NA,NA
0.68633,2.29935,Example LHB,InPlay,Fastball,98.61369,-9.496735,14.42785
0.51221,2.24623,Example LHB,StrikeCalled,Slider,NA,NA,NA
-0.51131,0.90944,Example LHB,StrikeSwinging,Curveball,NA,NA,NA
-0.17044,2.34806,Example RHB,FoulBall,Curveball,66.27516,51.635268,179.86013
-0.98905,1.41262,Example RHB,InPlay,Slider,80.32129,53.863931,203.27522
-0.52671,2.23055,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.20651,2.19281,Example RHB,FoulBall,Fastball,NA,NA,NA
0.1266,4.47897,Example RHB,BallCalled,Fastball,NA,NA,NA
0.53748,1.51621,Example LHB,StrikeCalled,ChangeUp,NA,NA,NA
0.39321,2.66576,Example LHB,InPlay,Fastball,67.30289,-41.746709,4.74867
-0.28249,2.66155,Example LHB,FoulBall,Fastball,72.98585,52.972584,NA
0.42015,0.44867,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.68605,2.86766,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
1.66323,0.67183,Example LHB,BallCalled,Fastball,NA,NA,NA
